Datum von;Datum bis;Gesamt (Netzlast) [MWh] Berechnete Auflösungen;Residuallast [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen
12.12.2023;13.12.2023;185.865,00;172.463,50;4.296,75
13.12.2023;14.12.2023;185.076,50;171.602,50;6.081,50
14.12.2023;15.12.2023;184.880,75;176.394,50;3.755,75
15.12.2023;16.12.2023;178.754,50;169.791,75;3.806,00
16.12.2023;17.12.2023;148.982,00;138.037,50;12.503,25
17.12.2023;18.12.2023;140.844,75;125.618,75;11.143,75
18.12.2023;19.12.2023;178.237,75;153.923,25;5.308,00
19.12.2023;20.12.2023;180.627,75;147.941,25;6.914,75
20.12.2023;21.12.2023;175.702,50;143.292,50;10.372,00
21.12.2023;22.12.2023;169.520,00;133.478,75;8.350,50
22.12.2023;23.12.2023;155.458,75;121.843,50;12.068,25
23.12.2023;24.12.2023;135.046,00;99.719,75;7.819,25
24.12.2023;25.12.2023;122.792,25;95.860,00;20.609,00
25.12.2023;26.12.2023;118.950,25;88.926,75;12.361,75
26.12.2023;27.12.2023;121.037,25;94.889,75;12.910,00
27.12.2023;28.12.2023;132.544,50;112.665,50;5.982,00
28.12.2023;29.12.2023;137.397,50;113.614,25;11.573,50
29.12.2023;30.12.2023;132.527,25;100.410,25;14.701,50
30.12.2023;31.12.2023;123.369,50;97.067,50;10.870,50
31.12.2023;01.01.2024;121.241,75;97.351,00;14.856,00
